time,low,high,open,close,volume,TrueRange,ATR
2018-01-05 06:40:00,14935.0,14985.0,14935.03,14968.22,13.776282759999994,50.0,40.652857142857364
2018-01-05 06:45:00,14948.5,14970.95,14968.23,14969.99,11.643076939999995,22.450000000000728,38.75571428571454
2018-01-05 06:50:00,14940.95,14972.46,14969.99,14943.5,9.38789691,31.5099999999984,37.22071428571443
2018-01-05 06:55:00,14933.51,14966.5,14943.5,14943.5,16.46306178,32.98999999999978,34.49785714285723
2018-01-05 07:00:00,14905.0,14956.21,14943.5,14905.03,7.155677749999999,51.20999999999913,35.691428571428595
2018-01-05 07:05:00,14905.02,14907.0,14905.03,14906.99,8.660332669999999,1.9799999999995634,33.26214285714286
2018-01-05 07:10:00,14904.0,14906.91,14906.89,14904.02,12.812304599999997,2.9899999999997817,30.76142857142856
2018-01-05 07:15:00,14842.47,14904.0,14904.0,14860.46,12.915702590000002,61.55000000000109,32.4450000000001
2018-01-05 07:20:00,14860.45,14870.23,14860.45,14870.2,9.51022342999999,9.779999999998836,31.349999999999973
2018-01-05 07:25:00,14870.2,14928.22,14870.2,14928.21,10.41785214000001,58.01999999999862,34.06571428571416
2018-01-05 07:30:00,14901.65,14931.0,14928.2,14930.96,11.242765179999996,29.350000000000364,34.23357142857133
2018-01-05 07:35:00,14900.71,14930.96,14930.96,14901.96,13.862783099999998,30.25,32.99428571428559
2018-01-05 07:40:00,14889.66,14927.22,14901.96,14927.21,8.6915881,37.55999999999949,34.27714285714267
2018-01-05 07:45:00,14927.01,14930.0,14927.22,14929.99,11.35589915,2.9899999999997817,30.187857142856824
2018-01-05 07:50:00,14929.99,14976.01,14929.99,14972.31,10.71791443,46.02000000000044,29.903571428571144
2018-01-05 07:55:00,14949.59,14972.32,14972.32,14953.99,4.872884529999999,22.729999999999563,29.92357142857106
2018-01-05 08:00:00,14953.98,14967.22,14953.99,14967.22,5.669599999999999,13.239999999999782,28.61857142857116
2018-01-05 08:05:00,14968.23,14997.0,14968.23,14997.0,5.3456633799999995,29.780000000000655,28.389285714285506
2018-01-05 08:10:00,14996.99,15025.0,14997.0,15025.0,11.549539850000004,28.01000000000022,26.732142857142726
2018-01-05 08:15:00,15025.51,15055.99,15025.52,15055.99,10.07219979,30.98999999999978,28.8042857142856
2018-01-05 08:20:00,15055.99,15100.0,15055.99,15099.99,27.685164990000015,44.01000000000022,31.73428571428563
2018-01-05 08:25:00,15100.0,15120.0,15100.0,15120.0,8.281714119999998,20.01000000000022,28.767142857142712
2018-01-05 08:30:00,15023.47,15127.0,15119.99,15073.25,10.415144479999995,103.53000000000065,35.46357142857141
2018-01-05 08:35:00,15073.24,15187.0,15073.25,15174.5,12.92924450999998,113.76000000000022,39.4450000000001
2018-01-05 08:40:00,15149.47,15172.95,15172.95,15163.39,13.812688939999996,25.030000000000655,39.13642857142869
2018-01-05 08:45:00,15152.1,15200.0,15163.39,15196.21,14.685317669999993,47.899999999999636,40.39714285714295
2018-01-05 08:50:00,15196.2,15232.48,15196.21,15232.48,9.38966169,36.279999999998836,40.30571428571433
2018-01-05 08:55:00,15232.86,15369.0,15232.86,15369.0,51.46255673000001,136.52000000000044,49.84357142857152
2018-01-05 09:00:00,15369.0,15500.0,15369.0,15500.0,37.28757504000002,131.0,55.913571428571494
2018-01-05 09:05:00,15433.03,15598.5,15500.0,15570.15,103.62567763,165.46999999999935,66.10928571428576
2018-01-05 09:10:00,15461.85,15600.0,15583.34,15600.0,132.7576279200001,138.14999999999964,75.0314285714286
2018-01-05 09:15:00,15599.99,15730.77,15600.0,15730.77,44.764057770000036,130.78000000000065,82.24571428571433
2018-01-05 09:20:00,15733.33,15800.0,15733.33,15786.9,29.077725740000005,69.22999999999956,85.18999999999998
2018-01-05 09:25:00,15780.0,15810.0,15786.9,15790.01,38.83634497999997,30.0,85.11928571428572
2018-01-05 09:30:00,15763.94,15795.76,15790.01,15795.75,31.785976859999995,31.81999999999971,84.2485714285714
2018-01-05 09:35:00,15795.75,15894.0,15795.75,15893.99,28.63885545,98.25,89.83714285714281
2018-01-05 09:40:00,15803.35,15900.0,15893.99,15896.88,36.18485258000002,96.64999999999964,89.34571428571417
2018-01-05 09:45:00,15820.72,15938.06,15896.88,15820.73,27.58294621,117.34000000000015,89.60142857142844
2018-01-05 09:50:00,15820.73,15927.27,15820.73,15900.0,21.09956709999999,106.54000000000087,95.42357142857132
2018-01-05 09:55:00,15783.05,15940.0,15900.0,15812.79,38.508452510000005,156.95000000000073,103.21285714285712
2018-01-05 10:00:00,15781.54,15869.99,15800.32,15859.95,33.12455791000001,88.44999999999891,106.93928571428569
2018-01-05 10:05:00,15859.95,15860.05,15859.95,15860.05,19.096354280000007,0.09999999999854481,97.19499999999984
2018-01-05 10:10:00,15869.99,15959.0,15870.0,15908.0,18.72529096,98.95000000000073,94.90571428571418
2018-01-05 10:15:00,15879.99,15908.0,15907.99,15879.99,14.39014726999999,28.01000000000022,85.08714285714281
2018-01-05 10:20:00,15879.99,15908.01,15880.0,15908.01,9.430480119999995,28.020000000000437,77.2207142857143
2018-01-05 10:25:00,15908.01,15920.0,15908.01,15920.0,14.89900549,11.989999999999782,68.73571428571424
2018-01-05 10:30:00,15919.99,15920.0,15920.0,15920.0,7.12959748,0.010000000000218279,63.79142857142857
2018-01-05 10:35:00,15920.0,15974.0,15920.0,15973.99,27.50634059000003,54.0,65.50571428571428
2018-01-05 10:40:00,15973.99,15979.6,15973.99,15979.6,47.23858111,5.610000000000582,63.633571428571486
2018-01-05 10:45:00,15979.59,16000.0,15979.59,16000.0,73.40874691000006,20.409999999999854,58.073571428571476
2018-01-05 10:50:00,15999.99,16095.0,15999.99,16094.99,65.1829777,95.01000000000022,57.95642857142866
2018-01-05 10:55:00,15929.29,16097.0,16094.99,15995.56,31.154569100000007,167.70999999999913,61.55428571428573
2018-01-05 11:00:00,15995.55,16039.95,15995.56,16009.79,9.74064143,44.400000000001455,57.11571428571434
2018-01-05 11:05:00,15929.99,16009.82,16009.81,15949.99,21.742267899999995,79.82999999999993,51.607142857142854
2018-01-05 11:10:00,15859.95,15925.01,15925.01,15883.79,31.054109040000004,90.03999999999905,51.720714285714294
2018-01-05 11:15:00,15780.0,15890.84,15890.84,15857.9,35.27750110999998,110.84000000000015,59.63071428571441
2018-01-05 11:20:00,15857.9,15990.0,15857.9,15949.99,18.867866219999986,132.10000000000036,61.99857142857153
2018-01-05 11:25:00,15898.85,15958.0,15950.0,15913.0,10.934262709999997,59.149999999999636,64.2228571428572
2018-01-05 11:30:00,15912.99,15980.0,15913.0,15979.99,12.145278109999996,67.01000000000022,67.00785714285719
2018-01-05 11:35:00,15980.0,16000.0,15980.0,15999.99,12.889270789999998,20.01000000000022,67.58071428571436
2018-01-05 11:40:00,15999.99,16052.73,16000.0,16034.83,18.110560349999997,52.73999999999978,71.3471428571429
2018-01-05 11:45:00,16014.69,16034.84,16034.83,16029.0,13.19783385,20.149999999999636,68.92928571428573
2018-01-05 11:50:00,15954.64,16028.99,16028.99,15973.94,16.902450799999993,74.36000000000058,73.84000000000002
2018-01-05 11:55:00,15973.94,16016.81,15973.94,16000.0,18.99107691999999,42.86999999999898,75.44428571428567
2018-01-05 12:00:00,16000.99,16016.81,16001.0,16016.8,15.421280440000002,16.80999999999949,69.85857142857132
2018-01-05 12:05:00,16000.0,16016.81,16016.8,16000.0,7.945495589999999,16.80999999999949,59.07999999999993
2018-01-05 12:10:00,15938.48,16000.01,16000.0,15938.48,23.82510415999999,61.530000000000655,60.303571428571296
2018-01-05 12:15:00,15910.0,15938.49,15938.49,15910.01,14.08916633,28.48999999999978,56.63642857142843
2018-01-05 12:20:00,15906.84,15910.01,15910.0,15906.84,12.105240940000002,3.1700000000000728,50.431428571428505
2018-01-05 12:25:00,15846.84,15906.85,15906.84,15846.85,16.77432685000001,60.01000000000022,46.80071428571422
2018-01-05 12:30:00,15845.0,15867.38,15846.85,15845.01,18.231550200000004,22.3799999999992,38.963571428571285
2018-01-05 12:35:00,15843.93,15845.01,15845.01,15843.94,11.798026199999997,1.0799999999999272,34.81571428571416
2018-01-05 12:40:00,15843.93,15843.94,15843.93,15843.93,12.72946126999999,0.010000000000218279,30.029999999999877
2018-01-05 12:45:00,15785.0,15843.94,15843.94,15789.01,23.60487477000002,58.94000000000051,32.810714285714184
2018-01-05 12:50:00,15714.01,15795.0,15789.0,15795.0,40.53082640999999,80.98999999999978,34.82857142857132
2018-01-05 12:55:00,15794.99,15873.0,15794.99,15861.58,14.26669763999999,78.01000000000022,38.961428571428506
2018-01-05 13:00:00,15848.12,15855.0,15855.0,15849.0,11.578323289999993,13.459999999999127,34.611428571428405
2018-01-05 13:05:00,15848.99,15856.38,15849.0,15850.04,18.78901929999999,7.389999999999418,32.077142857142725
2018-01-05 13:10:00,15850.03,15906.63,15850.04,15904.0,12.19528891,56.599999999998545,34.919285714285515
2018-01-05 13:15:00,15904.0,15904.01,15904.0,15904.0,11.48801171,0.010000000000218279,33.71928571428556
2018-01-05 13:20:00,15904.0,15904.01,15904.0,15904.0,6.373783590000007,0.010000000000218279,29.324999999999818
2018-01-05 13:25:00,15904.0,15953.68,15904.0,15953.68,12.492230950000007,49.68000000000029,30.83857142857128
2018-01-05 13:30:00,15953.67,15960.0,15953.68,15959.99,9.35697198999999,6.329999999999927,31.064285714285557
2018-01-05 13:35:00,15959.99,15990.37,15959.99,15990.37,18.639617539999985,30.38000000000102,28.947857142857043
2018-01-05 13:40:00,15990.36,15990.37,15990.37,15990.37,17.409043720000007,0.010000000000218279,27.349999999999973
2018-01-05 13:45:00,15990.36,16031.69,15990.37,16031.68,32.487883860000004,41.32999999999993,30.224999999999973
2018-01-05 13:50:00,16031.68,16054.97,16031.69,16053.75,31.231190580000007,23.289999999999054,31.887857142857033
2018-01-05 13:55:00,16053.75,16053.76,16053.76,16053.76,20.79623562999999,0.010000000000218279,27.6785714285713
2018-01-05 14:00:00,15850.03,16053.76,16053.76,15900.0,32.90520811000002,203.72999999999956,36.44571428571414
2018-01-05 14:05:00,15899.99,15970.0,15900.0,15966.19,22.776668810000004,70.01000000000022,35.87428571428557
2018-01-05 14:10:00,15966.2,15970.0,15966.2,15969.99,16.022876869999997,3.8099999999994907,35.18499999999988
2018-01-05 14:15:00,15969.99,16000.0,15970.0,15999.99,17.265348289999988,30.01000000000022,36.80071428571422
2018-01-05 14:20:00,15999.0,16024.04,16000.0,15999.0,33.77860983000001,25.040000000000873,34.54642857142868
2018-01-05 14:25:00,15975.47,16017.0,15999.0,16017.0,16.071740549999998,41.530000000000655,37.51214285714299
2018-01-05 14:30:00,16017.0,16102.0,16017.0,16090.0,27.21877659999998,85.0,43.582857142857264
2018-01-05 14:35:00,16090.0,16100.0,16090.01,16099.99,19.20680474,10.0,40.74857142857153
2018-01-05 14:40:00,16021.21,16100.0,16099.99,16033.01,17.539400019999988,78.79000000000087,45.92428571428588
2018-01-05 14:45:00,16000.0,16033.01,16033.01,16033.0,14.008683529999999,33.01000000000022,46.11214285714296
2018-01-05 14:50:00,16002.06,16037.55,16033.01,16037.55,16.177032489999995,35.48999999999978,48.64642857142865
2018-01-05 14:55:00,16037.54,16050.0,16037.54,16050.0,19.07594765,12.459999999999127,46.584285714285734
2018-01-05 15:00:00,16003.19,16050.0,16050.0,16003.21,23.12657002999999,46.80999999999949,48.26428571428577
2018-01-05 15:05:00,15968.99,16003.21,16003.2,15979.99,22.502128470000006,34.219999999999345,50.70785714285713
2018-01-05 15:10:00,15927.13,15980.0,15979.99,15934.03,18.90104048999999,52.8700000000008,39.932142857142935
2018-01-05 15:15:00,15934.02,15977.0,15934.02,15953.02,22.11070181,42.97999999999956,38.001428571428605
2018-01-05 15:20:00,15953.0,15980.0,15953.02,15963.09,11.636430559999999,27.0,39.65785714285721
2018-01-05 15:25:00,15963.09,15988.52,15963.09,15985.21,16.474338009999993,25.43000000000029,39.33071428571436
2018-01-05 15:30:00,15985.2,16000.0,15985.2,15988.29,20.754303810000003,14.799999999999272,38.59928571428567
2018-01-05 15:35:00,15988.28,15988.29,15988.28,15988.28,8.27030255,0.010000000000218279,35.63357142857136
2018-01-05 15:40:00,15987.0,15988.29,15988.29,15987.0,9.812142029999999,1.2900000000008731,29.654285714285702
2018-01-05 15:45:00,15963.11,15995.0,15987.01,15980.01,13.51918504,31.889999999999418,31.217857142857092
2018-01-05 15:50:00,15935.0,15997.79,15980.0,15980.0,10.564924960000003,62.79000000000087,30.07499999999995
2018-01-05 15:55:00,15979.99,16049.0,15979.99,16048.98,18.869131699999997,69.01000000000022,32.64642857142852
2018-01-05 16:00:00,16048.98,16060.63,16048.99,16060.63,13.929773779999996,11.649999999999636,30.943571428571367
2018-01-05 16:05:00,16060.62,16100.0,16060.62,16099.99,39.24418614000001,39.3799999999992,32.866428571428514
2018-01-05 16:10:00,16099.99,16178.0,16100.0,16178.0,50.83538431000003,78.01000000000022,35.09499999999999
2018-01-05 16:15:00,16177.99,16249.97,16177.99,16240.0,43.58293578,71.97999999999956,37.79214285714287
2018-01-05 16:20:00,16200.0,16249.97,16226.5,16210.01,25.263482719999992,49.969999999999345,37.58499999999991
2018-01-05 16:25:00,16229.01,16346.0,16233.23,16346.0,40.01198011999999,135.98999999999978,44.22857142857135
2018-01-05 16:30:00,16251.0,16346.0,16346.0,16311.99,33.65486594000001,95.0,49.08571428571421
2018-01-05 16:35:00,16280.0,16312.0,16312.0,16310.0,23.688056399999994,32.0,49.5549999999999
2018-01-05 16:40:00,16300.0,16351.5,16310.0,16300.01,35.59179537999999,51.5,52.176428571428524
2018-01-05 16:45:00,16211.0,16332.71,16300.0,16211.0,29.059965250000015,121.70999999999913,60.86928571428559
2018-01-05 16:50:00,16211.0,16279.11,16211.01,16220.72,21.603731010000004,68.11000000000058,65.64214285714272
2018-01-05 16:55:00,16220.0,16277.0,16220.0,16277.0,30.904656470000003,57.0,67.43571428571418
2018-01-05 17:00:00,16245.02,16278.59,16278.59,16249.99,23.638899860000006,33.56999999999971,65.34857142857125
2018-01-05 17:05:00,16249.99,16316.26,16249.99,16311.87,22.034691739999992,66.27000000000044,65.15285714285697
2018-01-05 17:10:00,16239.16,16320.0,16314.57,16239.17,27.433428319999997,80.84000000000015,70.09499999999987
2018-01-05 17:15:00,16259.98,16276.65,16260.0,16276.64,16.82699633999999,37.47999999999956,69.9592857142856
2018-01-05 17:20:00,16276.64,16344.25,16276.64,16344.25,34.254109630000016,67.61000000000058,69.2164285714285
2018-01-05 17:25:00,16344.33,16394.0,16344.33,16393.99,22.55330220000001,49.75,67.62857142857138
2018-01-05 17:30:00,16394.0,16578.0,16394.0,16578.0,64.51395890000003,184.0099999999984,77.20285714285703
2018-01-05 17:35:00,16479.19,16584.82,16577.99,16518.0,44.61534470000002,105.63000000000102,75.03428571428569
2018-01-05 17:40:00,16491.01,16550.0,16518.01,16550.0,46.458676780000054,58.9900000000016,72.46214285714294
2018-01-05 17:45:00,16521.2,16563.0,16550.0,16521.21,25.78072929000001,41.79999999999927,73.16214285714288
2018-01-05 17:50:00,16332.18,16521.21,16521.2,16398.85,35.61906289999999,189.02999999999884,82.98571428571424
2018-01-05 17:55:00,16378.99,16444.27,16398.84,16379.67,28.842134310000002,65.28000000000065,78.95500000000006
2018-01-05 18:00:00,16353.28,16380.0,16379.61,16380.0,41.970298989999996,26.719999999999345,75.9985714285714
2018-01-05 18:05:00,16380.0,16481.29,16380.0,16466.7,24.487089730000005,101.29000000000087,79.16214285714288
2018-01-05 18:10:00,16466.69,16530.11,16466.69,16530.01,26.580887499999996,63.42000000000189,81.2942857142859
2018-01-05 18:15:00,16485.0,16530.01,16530.0,16504.99,28.118962250000017,45.0099999999984,79.77571428571433
2018-01-05 18:20:00,16496.86,16550.0,16504.22,16548.8,23.243728659999988,53.13999999999942,77.79714285714284
2018-01-05 18:25:00,16500.0,16548.81,16548.81,16527.21,23.936229049999994,48.81000000000131,78.60642857142868
2018-01-05 18:30:00,16471.23,16523.21,16523.21,16474.27,27.07664343999999,55.97999999999956,77.77571428571433
2018-01-05 18:35:00,16400.0,16487.49,16474.27,16400.0,31.666617289999998,87.4900000000016,80.47142857142873
2018-01-05 18:40:00,16305.24,16400.01,16400.0,16379.89,34.10445248,94.76999999999862,74.09714285714303
2018-01-05 18:45:00,16341.81,16379.89,16379.89,16379.88,18.574914449999998,38.07999999999993,69.27214285714295
2018-01-05 18:50:00,16350.01,16379.89,16379.88,16350.76,23.409059249999995,29.8799999999992,67.19285714285706
2018-01-05 18:55:00,16350.76,16381.0,16350.76,16381.0,34.168607660000006,30.23999999999978,66.36714285714281
2018-01-05 19:00:00,16321.04,16385.0,16380.99,16330.65,40.76920927999997,63.95999999999913,57.433571428571405
2018-01-05 19:05:00,16254.17,16330.65,16330.65,16293.36,35.69769585,76.47999999999956,58.23357142857133
2018-01-05 19:10:00,16250.55,16293.37,16293.36,16250.55,35.30911208,42.82000000000153,59.383571428571486
2018-01-05 19:15:00,16213.81,16293.37,16250.0,16289.98,25.287443550000017,79.56000000000131,57.83142857142866
2018-01-05 19:20:00,16289.98,16295.0,16289.98,16295.0,26.33994733,5.020000000000437,53.65999999999998
2018-01-05 19:25:00,16294.99,16356.86,16294.99,16356.86,37.46301808999998,61.8700000000008,54.86428571428587
2018-01-05 19:30:00,16356.85,16384.17,16356.86,16384.17,39.93841747000002,27.31999999999789,53.020000000000046
2018-01-05 19:35:00,16384.17,16446.34,16384.17,16430.0,30.57726739,62.17000000000189,53.974285714285806
2018-01-05 19:40:00,16429.99,16489.0,16430.0,16465.0,24.065112639999985,59.0099999999984,54.19071428571429
2018-01-05 19:45:00,16406.01,16465.01,16465.0,16430.71,22.609612679999994,59.0,52.155714285714176
2018-01-05 19:50:00,16412.0,16436.25,16436.25,16419.0,19.33520925,24.25,47.11857142857142
2018-01-05 19:55:00,16418.0,16444.96,16419.0,16441.19,17.939021529999998,26.959999999999127,46.324285714285644
2018-01-05 20:00:00,16429.24,16450.0,16441.18,16439.01,13.527240829999997,20.7599999999984,45.67285714285702
2018-01-05 20:05:00,16340.08,16438.99,16438.99,16353.72,20.083069779999995,98.92999999999847,50.5792857142855
2018-01-05 20:10:00,16353.71,16390.0,16353.72,16390.0,24.492524599999992,36.29000000000087,48.60285714285705
2018-01-05 20:15:00,16343.53,16397.74,16390.0,16343.53,18.78786329,54.210000000000946,47.01214285714286
2018-01-05 20:20:00,16350.0,16390.32,16351.02,16390.32,15.217606089999993,46.789999999999054,47.29571428571411
2018-01-05 20:25:00,16390.31,16399.0,16390.32,16399.0,12.718314639999994,8.68999999999869,42.23357142857107
2018-01-05 20:30:00,16371.0,16399.0,16399.0,16371.0,14.347216649999996,28.0,43.87499999999961
2018-01-05 20:35:00,16320.01,16371.01,16371.01,16366.99,21.771163629999997,51.0,43.098571428570985
2018-01-05 20:40:00,16366.99,16395.88,16367.0,16395.87,15.093324069999998,28.890000000001237,43.210714285714076
2018-01-05 20:45:00,16395.87,16466.0,16395.87,16466.0,19.75308911,70.13000000000102,43.77928571428544
2018-01-05 20:50:00,16465.99,16490.0,16465.99,16490.0,61.31400814000001,24.0099999999984,41.27928571428544
